Longitude,Latitude,RFBO avg
-160.8588521872057,21.399250945258576,1.3654111E-5
-157.3358604947128,22.440435669842618,1.02000085E-4
-160.15312924617137,22.867961962651545,1.0048291E-4
-159.4658422962459,24.322587034524453,6.5116605E-5
-159.33875954845044,24.116259835520847,5.6051646E-5
-161.001441030497,20.58650554766746,1.1293049E-5
-159.25692004340507,21.387052955548207,5.8187405E-5
-160.0056526183513,21.666330728481118,2.1827702E-5
-158.76633115432602,20.692829325781005,9.909829E-6
-161.55068015777243,21.45545902779135,2.5748095E-5
-159.45539133589475,23.92795177226243,1.026303E-4
-158.5346396121115,23.62110962773016,7.17498E-5
-157.68934217317275,23.068564818296913,2.899986E-5
-158.38784397410672,22.779960071487537,1.5743439E-4
-159.43634683938618,23.215592709989394,1.4292507E-4
-160.24080696140558,23.915679755352233,4.6101046E-5
-157.48841361839743,23.05927318600694,2.4792673E-5
-159.43338736756377,22.329476380494725,2.5369605E-4
-158.9842647668338,22.609460471345127,1.635225E-4
-160.13664633613868,24.13133454608107,4.286808E-5
-160.74775908233113,20.911381177535635,3.2676093E-5
-159.9213942645285,24.126899194492484,8.0415775E-5
-161.18628809349264,21.88740575889076,2.339348E-5
-160.90724718628152,20.65704697107213,8.025851E-6
-158.51976086753842,23.9624016288817,6.338172E-5
-159.8557475596256,24.32510182763407,7.557778E-5
-158.47099674739442,22.278108299091414,2.8098305E-4
-159.26322174990136,20.071158240513782,1.8099539E-6
-159.83185840487516,21.523723332405297,4.1095227E-5
-160.34105115795418,20.262414237531353,7.717068E-6
-160.29914580392207,22.936972226232555,6.180979E-5
-160.4386705391777,22.237490253332112,4.2711214E-5
-161.46700733147753,21.556471581498997,2.1994529E-5
-159.55360364820456,20.102436789812312,1.4222916E-6
-157.42078445639586,22.942740546197697,3.135732E-5
-160.20062776602927,24.14017307335049,5.799419E-6
-157.6319634424522,21.613614553083988,1.4212389E-5
-159.84546749062534,21.086636109109573,3.2414002E-5
-159.56121137819224,24.450671913352984,2.4441453E-5
-160.57828819580155,22.09637020183561,1.9648234E-5
-160.931095131618,20.735050801622712,1.0625968E-5
-159.7105526883774,22.477134314444925,3.487541E-4
-158.06228487211382,23.53822040221279,4.0240473E-5
-160.16899324667992,21.39490381122116,2.2307571E-5
-161.39687073969435,21.361020521922246,1.8849996E-5
-161.41159896835921,22.535491259069243,2.2249897E-5
-159.48023821697433,21.15462101762724,1.9488725E-5
-161.62428676606893,22.750341418553155,1.7466427E-5
-160.3101518175469,23.35212102515525,1.2652916E-4
-159.00643301028433,23.91900029438239,4.096018E-5
-157.99926966586912,21.06833915692269,5.203879E-6
-159.05378889645147,24.326503155350363,3.480452E-5
-157.7267416835313,20.655769068732432,1.2539661E-7
-160.60842682393712,23.99166239981753,1.2862915E-5
-158.9746952358991,20.61771760815809,9.814689E-6
-159.0101132263466,24.157802311490336,7.2128576E-5
-160.10114330542206,20.338987896807176,4.5904208E-6
-159.17166768246182,20.246703424062872,2.9542018E-6
-159.30344900242397,21.162318613896232,1.8483985E-5
-159.66933192976063,23.109735846134846,1.7833275E-4
-160.11133006610072,22.60050775245957,1.432599E-4
-160.66619092664845,23.90381218521811,1.5786134E-5
-158.81516561834022,24.297018593645788,7.0672686E-5
-157.66387034117588,23.73882663797925,3.0571766E-5
-158.2321701890417,22.833648343808836,1.6172661E-4
-159.488179139523,23.093585466177323,3.148079E-4
-160.03005471556142,20.668313891352046,1.9212037E-5
-160.55452454143148,22.4248479324857,6.1516286E-5
-157.98570472411558,23.92432062197246,3.7353864E-5
-159.1771228994165,21.04921668234671,1.664973E-5
-157.337818428363,22.4692097224494,5.687982E-5
-158.72090444312258,23.81826248591973,6.878053E-5
-160.54980738543847,22.44288446035523,6.2856707E-6
-159.5576755046783,21.808741487286113,3.9857452E-5
-160.09274496374667,21.4079386102074,3.453194E-5
-161.71708868762167,22.480691918437977,1.4325353E-5
-158.1088101830349,23.9708302081855,3.351493E-5
-160.0038504088225,22.917061191910793,1.2460747E-4
-159.51007093052368,22.563907434985445,1.6242672E-4
-158.40058837008726,21.471110159404343,1.0138763E-5
-160.07483058911546,24.07927882978513,8.7367356E-5
-160.94966649377287,21.909532996573407,3.002585E-5
-159.5047987402692,23.994685717495965,3.229758E-5
-158.31408995223902,22.184627095747114,1.1129532E-4
-158.9902605453235,23.178768377749805,1.1890166E-4
-161.4787010674587,22.394641154404614,1.6999691E-5
-158.26385531092996,21.207208276012594,8.342187E-6
-159.86733937365875,24.02568068694908,7.50624E-5
-160.82857990247356,22.614739296908148,3.8493607E-5
-157.7586275805294,22.987822763748948,4.753796E-5
-159.2734218694177,22.781638690155592,1.1247379E-4
-160.26164662847063,20.203638203539796,3.9248366E-6
-160.80278596871457,23.5901373573189,8.7181315E-6
-160.3936643981816,23.053440279613618,1.3231728E-4
-158.45651799068898,20.27436988190121,4.8695383E-6
-159.6469017736885,24.18428757518353,1.1093304E-4
-160.65773409015142,22.194663700781625,4.518972E-5
-160.5804048373638,20.659009234342943,1.23305E-5
-158.1686394871162,21.998687927299784,3.974265E-5
-158.7644061173028,23.517714465516605,4.791105E-5
-159.02676810023965,21.40401554229843,6.2640356E-5
-160.99728595221129,21.192155521377153,1.6373038E-5
-159.31863990875505,22.498039282716896,3.6579306E-4
-158.873415498491,20.28157311953603,6.9327502E-6
-159.2672412144565,22.85649965353749,1.0629935E-4
-159.59408102581017,24.346437629707857,3.3733824E-5
-160.5502373118648,23.66580545200388,5.401819E-5
-158.38364734083308,21.49833885015856,1.3358231E-5
-157.15028270609378,21.693073345294952,8.316667E-6
-157.43905444675215,23.457400708916015,3.2874523E-5
-158.541377791927,22.059646901670355,5.231821E-5
-160.28480749227236,21.825439610346887,1.0957368E-5
-159.505433172662,20.20566074209816,4.086277E-6
-159.51872352627566,23.32130181032155,1.07568165E-4
-159.65914268631767,23.600236274843347,8.0542464E-5
-159.5266856361981,20.633020621269303,2.6156304E-5
-158.81657490581435,21.066642148230216,3.7232276E-5
-159.12632825608063,20.62890711050113,1.2481657E-5
-160.08410610372042,21.70988777360914,2.0831047E-5
-159.97531775006496,21.47841976469409,3.106762E-5
-158.41392667236607,22.654663371109365,1.4709898E-4
-160.54745309971648,23.7748380871896,5.72239E-5
-159.63735047541434,20.87708310788692,2.568968E-5
-158.58649169943246,21.11489276963764,7.2854523E-6
-161.0702440837212,23.482499719553584,3.16931E-5
-161.19430246672195,23.537861799390672,2.3309924E-5
-157.82073205626543,23.154097905743882,4.0292187E-5
-159.40691289468953,24.11240613865243,9.852373E-5
-158.67318321707015,21.227376501030836,1.5478046E-5
-159.86245564990347,23.18534252113198,1.2974626E-4
-159.475162580012,22.626563485990623,2.247036E-4
-159.75517231553482,20.943030964769747,2.874023E-5
-158.03133564156443,22.438010689862686,8.622075E-5
-160.23306461973993,20.640001966268706,2.072038E-5
-160.30182016381536,21.344676443191133,3.129523E-5
-160.34068623298134,22.745371447308866,1.073223E-4
-158.6845594757173,21.66650026002583,1.9099065E-5
-158.4455719212833,20.470596891588574,4.089055E-6
-160.69469083975793,21.52442627550967,1.2478432E-6
-159.28095486596314,21.75808969643144,4.0870695E-5
-158.0917863882605,23.993880958859542,2.043769E-5
-159.6505520064576,23.433161477303102,1.3393893E-4
-158.05030495281244,22.045542571433856,3.6978246E-5
-159.48381337631906,23.27378371763245,1.3364333E-4
-160.30146746477914,21.58307116526142,2.8040266E-5
-158.57829342047017,21.678471433419364,2.0566617E-5
-158.50329841794397,23.20211118723509,1.2670958E-4
-159.2527201512237,21.229600610095808,2.6243928E-5
-158.2968711765898,23.9263581821117,3.9820297E-5
-158.52027616191404,21.023519634442252,1.6260054E-5
-158.20534401359205,22.298379441578167,1.9953577E-4
-160.8524779314288,23.813108000828894,4.275079E-5
-159.5030304361302,24.006780891651026,7.4049494E-5
-158.84203552399245,21.276225330622072,9.5438234E-5
-160.87654873953053,21.04920782651437,2.0066112E-5
-158.87708487203082,21.471222394499378,7.014606E-5
-160.75468922008815,20.867051691932783,4.609364E-6
-161.54003940910258,23.125121945043023,8.741479E-6
-157.69129037930767,20.98782818418357,2.616407E-6
-160.46545611919433,21.80562623965592,1.3647862E-5
-157.75543212084185,21.771789001322144,2.0740117E-5
-160.83411620404993,23.223866489513696,7.590173E-5
-158.98136117062853,20.29429947291793,4.311866E-6
-159.48755142736923,24.438298938680163,1.1843863E-4
-161.07488516647396,22.737735678380517,8.311129E-6
-158.67308259465912,21.320964210037523,3.5004352E-5
-160.13727215826017,23.741600466838893,4.8742557E-5
-157.91202757847225,23.383102757570068,4.4445413E-5
-158.49834750298186,22.398420039553894,1.9335779E-4
-158.6000612510754,21.640194651255104,2.6773345E-5
-158.43375437924067,22.90275391427791,1.7017878E-4
-159.3369204609249,20.997417398767837,1.51125605E-5
-160.5264230381804,21.310566690025194,2.067557E-5
-158.17704669964132,22.031144407397903,4.793507E-5
-160.8810709470812,23.23255780741374,7.9922844E-5
-159.37009469563301,20.080576484029404,1.7150895E-6
-158.5045422571365,22.279213795084917,2.9976675E-4
-157.82232043156776,21.220853080697015,3.5312255E-6
-157.82641121632335,22.05814481152507,4.2369364E-5
-158.88209549971108,24.294692665863984,6.905075E-5
-159.91504160991937,24.132165223579474,5.797822E-5
-159.26070655980377,21.749816506092824,4.01878E-5
-159.36936516442054,21.752225891230136,3.394837E-5
-159.21520297013925,24.059806176149884,5.366305E-5
-158.35841154031752,22.567439881280723,1.6423767E-4
-160.55262823513567,23.984836535080547,1.8382463E-5
-157.364738803469,22.36965680354694,5.6122197E-5
-159.31473237660884,20.689659599176444,1.6771837E-5
-159.50838294940164,24.099167154449077,6.053943E-5
-158.93199056708386,23.89276590807533,7.0908005E-5
-160.3540311660302,20.471026604345198,5.22843E-6
-159.21482789826527,20.08535834155572,2.019149E-6
-158.0503999263755,20.78635313202722,7.48205E-6
-158.35658608451004,23.681384559648365,4.001627E-5
-159.05241074753877,21.400743970437137,6.59805E-5
-159.62991070219493,23.574661910259998,8.040917E-5
-158.96024678122012,22.171155305703298,2.2373156E-4
-160.38386710493643,23.868638189672296,7.940429E-5
-159.78386245312427,23.1840843793369,9.623375E-5
-161.09372150891824,22.85022756282962,1.4843342E-5
-161.27364191311162,22.21131045534379,2.5427655E-5
-157.56395534463488,21.503225269565316,7.104921E-6
-158.01534471140852,22.596327938662775,1.765168E-4
-160.65616855292558,21.94953770110046,3.8266582E-5
-159.8447910491895,23.339358725077236,8.2604136E-5
-157.66417522463206,22.640564909374568,8.490728E-5
-159.09717917727338,23.38586471566523,1.1748787E-4
-157.2445278070901,21.720438402278823,2.0945996E-5
-159.66051144210542,20.61600904293351,1.6995486E-5
-159.1117605426013,22.426330885243107,1.8082444E-4
-158.71442797462348,22.241481604145914,1.7384137E-4
-158.01949653302324,21.37302143592272,9.521154E-6
-159.2624830704853,21.362648642600263,2.729298E-5
-157.69144262308563,22.930444510682037,4.704526E-5
-160.4828540877978,21.072649232773166,2.9620721E-6
-157.65767803287957,22.17982500314284,7.874433E-5
-160.697598701397,23.379621657479888,8.389234E-5
-159.27397645968935,21.829126758754846,4.6616013E-5
-161.02647268068526,21.241540885742957,1.661757E-5
-160.18773485265393,22.8492275077179,1.1548193E-4
-160.0589426690741,20.20263080961616,4.6037003E-6
-159.62313440411887,21.517089858555853,2.2037206E-5
-158.68130334599343,22.99986788366102,2.2731617E-4
-158.89658285550425,22.90836274221002,1.5664857E-4
-157.71174313327873,21.041099795007273,4.3861355E-6
-161.43873557210534,21.36360256712716,9.400487E-6
-157.26831548052724,22.5240637533126,6.494584E-5
-159.58353701659746,24.477804239869698,4.8250127E-5
-160.5341256947599,22.814777830508323,1.5212766E-4
-160.46252987615253,23.842317056124276,6.141707E-5
-159.3553268534572,21.9620756063617,5.8949012E-5
-158.45081093979368,21.40332716428873,1.4383857E-5
-159.07136643601567,22.352181779185695,2.7949025E-4
-160.47566869167483,22.43861656913791,8.0495425E-5
-157.48650643155483,22.139478247134125,4.7962465E-5
-160.00788860035433,23.92159097142293,5.3380798E-5
-160.83731676458794,23.151381801157036,5.1173214E-5
-160.1948401796282,22.408379793543695,1.0453126E-4
-158.48674478938975,21.299307412173597,1.5930158E-5
-158.84596220697463,20.623610106171263,7.736587E-6
-158.29271027163648,20.98948994683317,8.721738E-6
-160.27539952554702,23.593104917861602,1.2142035E-4
-159.18189908480832,21.36353129583009,2.2447997E-5
-159.2996391938937,20.063277953158273,1.6445839E-6
-159.93512734198822,24.29785304936372,3.584751E-5
-158.4170028072699,22.181455605831893,1.8685641E-4
-160.38655687586217,22.236388350840468,4.485299E-5
-158.38995558974878,21.840342905029814,3.327591E-5
-160.06423823533734,20.614411823186664,1.2947784E-5
-157.69752141984546,21.42308302302607,4.546584E-6
-161.32465305796802,22.00310248647261,2.1548829E-5
-157.88660971081134,20.581286030278196,2.491116E-6
-160.185748202815,22.66047393834182,1.7964366E-4
-159.22789885715514,23.792052294443035,6.78767E-5
-158.167013625428,23.211163534765298,5.0549963E-5
-159.28116398070068,21.14194333947535,2.2895807E-5
-161.0572103528755,22.889871944749324,1.3196435E-5
-160.84750699889992,22.74567077592829,2.0436806E-5
-157.36487707890188,21.728085773387907,1.37038705E-5
-160.6085098310236,22.090845685843643,2.5272913E-5
-159.9080940838653,23.532204126373216,6.338761E-5
-158.23726817088271,22.66027968541521,1.7155564E-4
-160.03087699255923,22.411868264293663,1.6929489E-4
-159.81030406180406,20.413107944863764,1.2816706E-5
-159.855917338206,22.413950020790143,1.8288165E-4
-158.53239069736682,21.002046029799665,1.1629067E-5
-161.27878254034377,21.277088177658655,2.2585244E-5
-157.7111054073089,21.90338515928687,2.1977885E-5
-160.77751500800676,23.695244490356433,5.0734252E-5
-159.2171393999192,23.554393275262576,1.9022467E-4
-158.83014378532155,20.20247696739609,1.9313475E-6
-157.92936927220325,22.589143872386895,1.498774E-4
-159.35622491068435,20.5652808649515,1.2305855E-5
-159.93255618009437,20.632804089692783,2.2764412E-5
-161.77019399719484,22.259880553397732,2.9051665E-5
-160.9364520870245,22.149040954732328,2.9482519E-5
-160.47430294092658,23.08959090403616,8.783802E-5
-161.5098032374074,21.293985137616794,1.782349E-5
-160.67159706651043,21.229515784343285,2.2152373E-5
-160.03911280711532,22.972471446966264,1.3446403E-4
-161.19976632861724,21.62851271176633,2.540217E-5
-158.14574245392743,22.15944681464143,1.6241305E-4
-157.8763817418371,21.12884442647107,6.5023055E-6
-160.92342191145252,23.420518676820336,5.658351E-5
-160.4753072481638,20.943381240434242,2.141952E-5
-160.2203407826135,21.094595836742002,4.1006144E-5
-157.99992893149678,20.899460450113942,4.5277793E-6
-161.34450689537772,21.17634468647356,8.297731E-6
-158.12806010033032,23.1670987166783,6.569715E-5
-159.42067394127199,23.54964307346206,9.333699E-5
-158.4783793040803,20.98961052925615,1.2196956E-5
-158.49821326260016,21.31110375135129,2.311146E-5
-160.5619803463744,20.943990489214602,1.8140716E-5
-159.94239134891546,22.89057452054154,1.2689923E-4
-159.51950316682925,23.002183855797217,4.353575E-4
-157.40753463446862,23.181217735154586,3.398319E-5
-158.96894526785064,23.706543497370056,7.928736E-5
-158.48652763698237,22.445736348355627,1.20243065E-4
-159.58496850803667,23.897733921736926,5.6645047E-5
-161.0984623451145,21.369021946915353,1.5177994E-5
-157.50367066802988,21.807354646106408,2.3292967E-5
-159.57402410946426,23.207984629603263,1.7310966E-4
-157.68465127856322,22.357701262151878,8.472356E-5
-158.36474539972988,22.618844067557923,1.2416116E-4
-158.15226933372546,22.573032958315633,1.476008E-4
-157.12285200214075,22.38530744470266,2.785726E-5
-158.62267086291692,23.89279557967854,7.097676E-5
-160.29999596392872,23.40965614811351,1.0268239E-4
-159.04840496950143,20.321001744844164,5.7614257E-6
-158.70038984930827,23.31474419067834,1.4948132E-4
-158.64802202697695,22.4246337077569,5.2808726E-4
-159.50281986864005,22.479931217089742,3.2673118E-4
-160.69857810494258,22.356388753911588,4.661637E-5
-160.16897275828262,22.161601974119392,7.391806E-5
-157.13739435451825,22.09147699564677,1.6007165E-5
-160.70298953311587,21.12516490032111,5.268739E-5
-160.9128185172018,22.593998075545258,1.8530942E-5
-159.47479437600092,23.694006925473165,6.442737E-5
-161.0699427074492,22.41570823366651,2.8166029E-5
-158.83565554331895,23.135510611346202,1.4986099E-4
-160.90396701624172,23.512388811900298,6.991508E-5
-161.18478624923637,22.7739373337142,1.035666E-5
-159.2397648231669,21.35864330632311,3.8114507E-5
-161.1397566237504,23.573905556146656,1.92976E-5
-159.8201783050855,24.03109181601455,1.1506367E-4
-159.38579792261436,21.785822984911533,5.957625E-5
-159.09893981280212,23.719103962604102,8.161313E-5
-157.4588322534194,22.710330131070414,4.624131E-5
-159.86138685677778,22.006118153229963,1.69085E-5
-161.0361408343992,22.1547018751714,2.7647618E-5
-157.30505639739388,21.907219024483744,2.480622E-5
-158.60257300780074,20.80744644756825,1.5408254E-5
-160.59800083661608,21.254058035744293,1.0693954E-5
-161.1930887718668,23.05202237932496,1.904958E-5
-157.0912590612649,22.57887486067195,3.7383674E-5
-159.41997984425055,21.006444366726743,1.6289534E-5
-159.47217290122398,21.29861377607979,4.0157567E-5
-160.6794594330546,22.805418219991516,2.9542714E-5
-158.88706390362282,23.737863230216885,8.5646185E-5
-160.89075406336434,23.297701776168722,6.458553E-5
-157.88066732181935,22.838756312955557,9.1145615E-5
-160.0809045019871,22.242462294688256,1.2379646E-4
-158.00352293748298,21.125105717415657,6.008775E-6
-158.4777548586628,21.983597867125575,5.04196E-5
-161.15720991997344,23.40641172550375,1.5512307E-5
-158.34513508235543,23.13810039983104,1.3598781E-4
-158.56957189893143,22.443824502393568,3.0565832E-4
-161.09127715141514,22.638634395249987,1.2304063E-5
-161.55995742373275,21.71920214952799,1.8088702E-5
-159.04589987709704,22.962909699050684,3.9134742E-4
-160.42748387760926,21.690218078235056,2.7057775E-5
-158.82282711806877,23.08449735242229,3.6838616E-4
-160.54539930564192,22.44442159377858,4.66065E-5
-158.9381838740777,22.044301320689893,1.3263535E-4
-160.4657859790357,20.836858181676277,2.139691E-5
-157.1870267409545,22.130562618283385,2.0319823E-5
-159.2639900457878,22.566032227514935,1.7624984E-4
-157.63020948690146,22.552882929049773,9.734747E-5
-161.24195532057695,21.109447014501264,8.723966E-6
-158.31701246889764,21.283089419178204,1.386794E-5
-157.89850487167087,23.663018882932786,3.68454E-5
-160.8341505165236,21.896700996360142,2.288145E-5
-160.01895468345492,20.888398117395955,4.117294E-5
-160.46137228953384,21.751892810233162,1.9569612E-5
-158.5579438924576,21.249558865261303,1.1061593E-5
-160.89825971706998,20.66816074023086,8.542174E-6
-161.70525813567042,22.532313719119433,1.867209E-5
-157.47695546990775,23.073313624098926,2.8354123E-5
-161.53483754482446,22.268442376777873,2.1889218E-5
-158.16766906513823,23.35191420081092,5.2108335E-5
-158.3892207709194,21.353141245205958,1.03270395E-5
-158.9575831162255,20.28020317577701,1.0621419E-5
-159.23637350804518,23.906889150641387,1.1770909E-4
-158.7142199491708,22.954732101169405,2.1239262E-4
-159.63668911956756,23.782326107457898,1.1980819E-4
-159.96223151881952,20.2095308448684,3.9144443E-6
-159.22280660021073,20.409069994239783,6.987727E-6
-158.58741885532822,22.205581736087577,1.7733798E-4
-158.54016194757952,22.25362581022718,2.4419525E-4
-159.99675336667616,22.387871439593823,2.5965905E-4
-158.2553526048033,21.05044505805655,7.783447E-6
-158.38903633843776,22.37068701328797,1.5661807E-4
-160.25970340352137,23.35424392379779,1.0318513E-4
-158.19547132595255,21.17701365957324,8.635194E-6
-161.19417847836746,21.188469763659718,1.4720305E-5
-158.608609812293,23.213270652785955,1.9673079E-4
-159.47399558908478,20.572871391850725,1.25595E-5
-158.93824879389072,20.299181194763175,5.221621E-6
-161.72655946269202,21.805962848335806,1.0399541E-5
-157.53314131961386,22.758844396615316,5.9335638E-5
-161.0080971806747,20.696221019332693,7.871034E-6
-159.61869072125856,23.081454814551506,1.2427507E-4
-158.29637876614353,23.431094196727244,4.579087E-5
-158.95701474661197,23.714903526246875,7.3387266E-5
-159.80051247332497,20.461194061382685,1.2692618E-5
-158.2233191253613,20.384796977339853,4.3733744E-6
-159.61917673802756,24.246187761471035,5.9311136E-5
-158.6799194554087,22.973062643309678,1.4179443E-4
-160.66019919439353,20.383822159545595,6.716357E-6
-158.15212883722506,20.81268269039968,1.0233674E-5
-158.16864522207806,21.876924311235975,2.5450732E-5
-159.46858568481528,23.20532766121165,2.0076943E-4
-159.12371957648674,22.465115645254336,2.556764E-4
-159.0920055270393,23.50581436277853,1.520319E-4
-160.17063061072434,20.229061627244455,2.7205874E-6
-158.85602953774352,21.2031044756614,5.3820917E-5
-158.15704244697602,21.604289749109384,1.5271547E-5
-158.26615783101627,21.10465069167028,8.217542E-6
-158.32470681604525,23.13209605102052,1.2558003E-4
-160.25365418632597,22.570106044153743,9.341991E-5
-158.29563510554178,22.408277259311276,1.4359187E-4
-158.32271566479807,21.030318400884294,9.472967E-6
-157.94735999295506,23.462145205700587,4.1913456E-5
-160.75100179729924,22.885363554306622,4.122374E-5
-157.5034964439593,22.95877889488658,4.132971E-5
-160.78071128186207,22.210040096704,3.7807935E-5
-157.7000515233043,20.88982399663881,1.4888142E-6
-158.8635270598369,21.313910193496163,6.72726E-5
-157.06531788728088,21.874938378624726,1.5659594E-5
-157.38084093015146,22.798088191721355,3.7100464E-5
-157.16039741404467,22.97966674598753,2.2561979E-5
-158.65617943538905,23.140131539438748,2.006592E-4
-161.22732071225678,23.13147172333311,1.1710596E-5
-157.33315829207177,21.59250448980728,7.974478E-6
-158.48838066936742,21.951578676393456,3.9504816E-5
-159.82710922457778,20.289483551966487,6.4266173E-6
-158.9985807224212,21.949938834635972,5.441963E-5
-158.28687151121338,23.05751883309298,9.622148E-5
-160.44505815938408,20.552419642190056,1.4618281E-5
-158.03466339009148,22.09984010315147,3.7762115E-5
-157.7378615117688,23.381857246642074,4.3517946E-5
-160.87784376057363,23.97990938967329,2.703996E-5
-160.4901059101678,21.015416068007184,4.328921E-5
-158.59899886392895,24.11643303063274,2.8197956E-5
-157.95296914241482,23.03782214558354,5.606204E-5
-160.1226472685084,22.324804221911027,1.1853209E-4
-159.04742681740328,22.022572487179904,1.7769777E-4
-159.11409445735404,21.97506237556819,4.9912698E-5
-158.60492024784025,21.07629422945744,1.227483E-5
-160.2370781278975,21.693204840922977,2.7588454E-5
-159.97153310804148,20.68375431848799,1.50628075E-5
-157.70914996425154,23.293728887567852,3.7335485E-5
-158.26963485742448,23.82857727789288,4.2560605E-5
-160.84804310152444,21.68415380870999,1.3980292E-5
-160.13553137030718,22.15218126133189,4.6254827E-5
-160.49230221155815,20.76744584717064,3.020719E-5
-160.5963770975795,21.070206633487388,2.583853E-5
-159.04061579641458,21.80415800273979,7.706849E-5
-160.72268183763035,20.94755423241629,2.9342586E-5
-160.17192415105578,23.009494291254896,9.060127E-5
-161.495177154363,21.251273317034716,8.2241995E-6
-159.22205464136073,21.553301506691003,3.281133E-5
-159.40657791834064,23.45626959449215,2.1032803E-4
-159.23093643316366,23.195506663103696,1.453702E-4
-157.91878499523764,21.80438973636847,1.3789323E-5
-160.0009236625177,20.346268737096548,5.271137E-6
-160.4611700303572,22.16183210898477,4.4286295E-5
-159.46055340996068,24.171133020757456,4.818688E-5
-160.91471924326538,21.930523224790594,2.1085085E-5
-159.35087146134364,21.827631597645492,2.875732E-5
-157.79276303644886,23.12473752951851,5.2587828E-5
-160.01768485911438,21.697179790081336,2.6119991E-5
-158.19080227407707,21.821973145416706,2.103953E-5
-159.25809502726767,20.01336496399163,1.5066051E-6
-157.44555719117346,21.64499342955722,1.8917612E-5
-158.34696353649224,21.28867388348621,2.0649699E-5
-159.17213609844498,23.07550545428135,2.571399E-4
-157.4129544731504,22.79804679903868,3.5551973E-5
-159.77819273539922,20.19057052268458,6.422579E-6
-160.08798869415068,22.811066126327415,2.4329215E-4
-158.18429905882525,23.902891917525142,3.020958E-5
-157.87643249311816,22.99196171353779,4.4929657E-5
-158.38236550304475,22.628718619990284,1.6250949E-4
-157.89159077346594,23.615161941596615,3.537972E-5
-158.22236512877038,23.262294541651347,5.6143937E-5
-159.8360014428724,20.758866764365635,3.4538003E-5
-157.68564118353078,20.900880890801403,2.0453308E-7
-157.99180897927474,23.782838841254147,2.5001576E-5
-157.63727314928832,22.446960798284117,9.824774E-5
-160.6359745443741,21.08655640768008,1.5604535E-5
-158.11857480332554,21.26149565781256,7.709913E-6
-160.127350523258,23.739392874081712,6.5471926E-5
-158.44048212473595,20.47989702938427,7.047303E-6
-159.8112302805122,23.30139083226437,9.106171E-5
-158.1510899591725,21.78049328873834,1.843448E-5
-158.8005976934904,21.12457181221394,4.692454E-5
-158.6156275893931,24.02553385763101,9.5231124E-5
-158.85916391695585,20.958143126307363,1.6141277E-5
-159.4696544924797,22.83947969602588,9.938928E-5
-160.4163651297097,22.994812142905527,5.4607022E-5
