Longitude,Latitude,RFBO_3 raw values
-158.2968711765898,23.926358182111706,4.4729568E-5
-158.52027616191404,21.023519634442323,1.7850232E-5
-158.20534401359205,22.29837944157821,1.6255406E-4
-160.8524779314288,23.813108000828905,6.884395E-5
-159.5030304361302,24.006780891651033,6.797336E-5
-158.84203552399245,21.27622533062214,8.112281E-5
-160.87654873953053,21.049207826514436,1.6026504E-5
-158.87708487203082,21.47122239449944,5.9862257E-5
-160.75468922008815,20.867051691932858,5.3311423E-6
-161.54003940910258,23.125121945043052,1.3051519E-5
-157.69129037930767,20.98782818418364,3.2398061E-6
-160.46545611919433,21.80562623965597,9.013597E-6
-157.75543212084185,21.7717890013222,1.8202667E-5
-160.83411620404993,23.22386648951372,6.963747E-5
-158.98136117062853,20.294299472918016,9.528041E-6
-159.48755142736923,24.438298938680163,1.04740815E-4
-161.07488516647396,22.73773567838055,4.548719E-6
-158.67308259465912,21.320964210037587,3.9921862E-5
-160.13727215826017,23.741600466838907,4.3891578E-5
-157.91202757847225,23.383102757570086,4.7639576E-5
-158.49834750298186,22.398420039553933,2.2283001E-4
-158.6000612510754,21.64019465125516,1.9209168E-5
-158.43375437924067,22.90275391427794,2.0512915E-4
-159.3369204609249,20.997417398767908,1.2027508E-5
-160.5264230381804,21.310566690025258,1.953477E-5
-158.17704669964132,22.031144407397953,3.0316256E-5
-160.8810709470812,23.232557807413762,6.848952E-5
-159.37009469563301,20.080576484029493,8.7660765E-6
-158.5045422571365,22.27921379508496,3.0412612E-4
-157.82232043156776,21.22085308069708,2.6809832E-6
-157.82641121632335,22.05814481152512,4.9160793E-5
-158.88209549971108,24.294692665863984,7.088754E-5
-159.91504160991937,24.132165223579477,7.530882E-5
-159.26070655980377,21.749816506092877,6.1145794E-5
-159.36936516442054,21.75222589123019,4.327355E-5
-159.21520297013925,24.059806176149888,5.898254E-5
-158.35841154031752,22.567439881280762,1.647456E-4
-160.55262823513567,23.984836535080554,2.9726012E-5
-157.364738803469,22.36965680354698,1.4788161E-4
-159.31473237660884,20.68965959917652,1.9422698E-5
-159.50838294940164,24.099167154449084,6.9572205E-5
-158.93199056708386,23.89276590807534,8.309617E-5
-160.3540311660302,20.47102660434528,9.404127E-6
-159.21482789826527,20.08535834155581,1.3244418E-5
-158.0503999263755,20.786353132027294,9.6025815E-6
-158.35658608451004,23.68138455964838,3.887421E-5
-159.05241074753877,21.4007439704372,4.9084952E-5
-159.62991070219493,23.574661910260016,6.666988E-5
-158.96024678122012,22.171155305703344,2.765329E-4
-160.38386710493643,23.868638189672307,1.1368375E-4
-159.78386245312427,23.184084379336923,9.677515E-5
-161.09372150891824,22.85022756282965,9.498109E-6
-161.27364191311162,22.211310455343835,1.8944975E-5
-157.56395534463488,21.503225269565377,1.03995635E-5
-158.01534471140852,22.59632793866281,1.6618529E-4
-160.65616855292558,21.94953770110051,3.3650053E-5
-159.8447910491895,23.339358725077258,8.0692356E-5
-157.66417522463206,22.640564909374604,8.913667E-5
-159.09717917727338,23.385864715665253,1.0882459E-4
-157.2445278070901,21.72043840227888,3.2595668E-5
-159.66051144210542,20.616009042933587,1.7155573E-5
-159.1117605426013,22.426330885243146,1.2051035E-4
-158.71442797462348,22.241481604145957,1.7449255E-4
-158.01949653302324,21.373021435922784,8.449534E-6
-159.2624830704853,21.362648642600327,2.3894123E-5
-157.69144262308563,22.93044451068207,5.7833535E-5
-160.4828540877978,21.072649232773237,2.0799146E-6
-157.65767803287957,22.179825003142888,9.978115E-5
-160.697598701397,23.37962165747991,9.3784816E-5
-159.27397645968935,21.8291267587549,6.26382E-5
-161.02647268068526,21.24154088574302,1.6148513E-5
-160.18773485265393,22.84922750771793,1.343425E-4
-160.0589426690741,20.20263080961625,1.6182514E-5
-159.62313440411887,21.517089858555913,2.509266E-5
-158.68130334599343,22.99986788366105,3.1835682E-4
-158.89658285550425,22.908362742210052,1.8661506E-4
-157.71174313327873,21.04109979500734,5.96952E-6
-161.43873557210534,21.363602567127224,9.182327E-6
-157.26831548052724,22.52406375331264,1.2995093E-4
-159.58353701659746,24.477804239869695,1.0979014E-4
-160.5341256947599,22.814777830508355,9.842963E-5
-160.46252987615253,23.842317056124287,8.0929E-5
-159.3553268534572,21.962075606361754,1.1672819E-4
-158.45081093979368,21.403327164288793,1.28814845E-5
-159.07136643601567,22.352181779185738,2.732083E-4
-160.47566869167483,22.43861656913795,6.008473E-5
-157.48650643155483,22.13947824713417,5.8108097E-5
-160.00788860035433,23.921590971422937,7.25622E-5
-160.83731676458794,23.15138180115706,4.511344E-5
-160.1948401796282,22.408379793543737,1.0282285E-4
-158.48674478938975,21.29930741217366,1.4402095E-5
-158.84596220697463,20.62361010617134,1.0989675E-5
-158.29271027163648,20.989489946833242,1.15160465E-5
-160.27539952554702,23.593104917861616,1.3172877E-4
-159.18189908480832,21.36353129583015,1.8281806E-5
-159.2996391938937,20.063277953158362,9.366092E-6
-159.93512734198822,24.297853049363724,5.0101025E-5
-158.4170028072699,22.181455605831935,2.2366879E-4
-160.38655687586217,22.236388350840514,3.05629E-5
-158.38995558974878,21.840342905029868,2.7433935E-5
-160.06423823533734,20.614411823186742,1.2330284E-5
-157.69752141984546,21.42308302302613,3.2720993E-6
-161.32465305796802,22.00310248647266,1.9891324E-5
-157.88660971081134,20.581286030278278,7.584048E-6
-160.185748202815,22.660473938341855,2.507184E-4
-159.22789885715514,23.792052294443046,8.696973E-5
-158.167013625428,23.211163534765323,4.230174E-5
-159.28116398070068,21.141943339475418,1.5708514E-5
-161.0572103528755,22.889871944749355,1.12331545E-5
-160.84750699889992,22.74567077592832,1.250735E-5
-157.36487707890188,21.728085773387964,2.291371E-5
-160.6085098310236,22.09084568584369,1.7934963E-5
-159.9080940838653,23.532204126373234,6.69389E-5
-158.23726817088271,22.660279685415247,3.1241344E-4
-160.03087699255923,22.411868264293705,1.80346E-4
-159.81030406180406,20.413107944863846,1.5368503E-5
-159.855917338206,22.413950020790182,1.8581846E-4
-158.53239069736682,21.002046029799736,1.4688583E-5
-161.27878254034377,21.27708817765872,2.1097067E-5
-157.7111054073089,21.90338515928692,3.0679737E-5
-160.77751500800676,23.695244490356448,8.265827E-5
-159.2171393999192,23.554393275262594,1.443328E-4
-158.83014378532155,20.20247696739618,8.279845E-6
-157.92936927220325,22.58914387238693,1.3379623E-4
-159.35622491068435,20.565280864951582,1.6144895E-5
-159.93255618009437,20.63280408969286,2.4440975E-5
-161.77019399719484,22.259880553397775,3.260466E-5
-160.9364520870245,22.149040954732374,2.7411892E-5
-160.47430294092658,23.08959090403619,9.132897E-5
-161.5098032374074,21.293985137616858,2.0886362E-5
-160.67159706651043,21.229515784343352,2.08685E-5
-160.03911280711532,22.972471446966292,1.9224561E-4
-161.19976632861724,21.628512711766387,3.702356E-5
-158.14574245392743,22.159446814641477,1.1492582E-4
-157.8763817418371,21.128844426471137,7.215105E-6
-160.92342191145252,23.420518676820354,7.005278E-5
-160.4753072481638,20.943381240434313,2.2999757E-5
-160.2203407826135,21.09459583674207,4.182524E-5
-157.99992893149678,20.899460450114013,6.0217153E-6
-161.34450689537772,21.176344686473627,8.2492425E-6
-158.12806010033032,23.167098716678325,5.98288E-5
-159.42067394127199,23.54964307346208,8.9597415E-5
-158.4783793040803,20.989610529256222,1.3103345E-5
-158.49821326260016,21.311103751351354,2.7146118E-5
-160.5619803463744,20.943990489214674,1.5574185E-5
-159.94239134891546,22.890574520541573,1.094726E-4
-159.51950316682925,23.002183855797245,2.1864833E-4
-157.40753463446862,23.18121773515461,4.5432465E-5
-158.96894526785064,23.70654349737007,8.0044476E-5
-158.48652763698237,22.445736348355666,1.018362E-4
-159.58496850803667,23.897733921736936,7.308663E-5
-161.0984623451145,21.369021946915414,1.6626032E-5
-157.50367066802988,21.80735464610646,3.049894E-5
-159.57402410946426,23.207984629603285,1.4178861E-4
-157.68465127856322,22.357701262151917,9.9707075E-5
-158.36474539972988,22.61884406755796,1.1990298E-4
-158.15226933372546,22.573032958315668,1.7702187E-4
-157.12285200214075,22.385307444702704,3.978739E-5
-158.62267086291692,23.89279557967855,6.947059E-5
-160.29999596392872,23.409656148113527,1.2174831E-4
-159.04840496950143,20.32100174484425,1.2601839E-5
-158.70038984930827,23.31474419067836,8.9370405E-5
-158.64802202697695,22.424633707756943,3.6105968E-4
-159.50281986864005,22.479931217089785,3.0220373E-4
-160.69857810494258,22.35638875391163,2.9941371E-5
-160.16897275828262,22.16160197411944,3.530101E-5
-157.13739435451825,22.09147699564682,3.2859996E-5
-160.70298953311587,21.125164900321177,5.162594E-5
-160.9128185172018,22.593998075545294,1.5229261E-5
-159.47479437600092,23.69400692547318,6.159529E-5
-161.0699427074492,22.41570823366655,3.082711E-5
-158.83565554331895,23.135510611346227,1.8033727E-4
-160.90396701624172,23.512388811900315,1.3652325E-4
-161.18478624923637,22.773937333714233,9.053046E-6
-159.2397648231669,21.358643306323174,3.3037537E-5
-161.1397566237504,23.57390555614667,4.8382477E-5
-159.8201783050855,24.031091816014555,9.145124E-5
-159.38579792261436,21.785822984911587,7.190916E-5
-159.09893981280212,23.719103962604116,8.462698E-5
-157.4588322534194,22.71033013107045,6.0267794E-5
-159.86138685677778,22.006118153230013,6.931942E-6
-161.0361408343992,22.154701875171448,2.0026033E-5
-157.30505639739388,21.907219024483794,3.34411E-5
-158.60257300780074,20.807446447568324,2.00568E-5
-160.59800083661608,21.254058035744357,9.307442E-6
-161.1930887718668,23.052022379324985,2.278278E-5
-157.0912590612649,22.578874860671988,5.239264E-5
-159.41997984425055,21.006444366726814,1.2779321E-5
-159.47217290122398,21.298613776079854,4.5248973E-5
-160.6794594330546,22.80541821999155,1.4044696E-5
-158.88706390362282,23.7378632302169,8.80407E-5
-160.89075406336434,23.297701776168743,7.119877E-5
-157.88066732181935,22.83875631295559,8.159541E-5
-160.0809045019871,22.242462294688302,9.955412E-5
-158.00352293748298,21.125105717415725,5.6045083E-6
-158.4777548586628,21.983597867125624,5.5714114E-5
-161.15720991997344,23.406411725503773,1.6834198E-5
-158.34513508235543,23.138100399831064,1.16593954E-4
-158.56957189893143,22.443824502393607,2.9035553E-4
-161.09127715141514,22.638634395250026,7.1676104E-6
-161.55995742373275,21.719202149528044,1.7775015E-5
-159.04589987709704,22.962909699050712,5.807019E-4
-160.42748387760926,21.690218078235112,1.7659851E-5
-158.82282711806877,23.084497352422318,3.2362767E-4
-160.54539930564192,22.44442159377862,3.115825E-5
-158.9381838740777,22.044301320689943,1.732322E-4
-160.4657859790357,20.836858181676348,2.2274926E-5
-157.1870267409545,22.13056261828343,2.794891E-5
-159.2639900457878,22.56603222751497,1.5740316E-4
-157.63020948690146,22.552882929049808,1.0022351E-4
-161.24195532057695,21.10944701450133,8.803964E-6
-158.31701246889764,21.283089419178268,1.2130885E-5
-157.89850487167087,23.6630188829328,3.5640274E-5
-160.8341505165236,21.89670099636019,2.0784051E-5
-160.01895468345492,20.88839811739603,4.6735386E-5
-160.46137228953384,21.75189281023322,1.2317073E-5
-158.5579438924576,21.249558865261367,8.882669E-6
-160.89825971706998,20.668160740230935,1.7868062E-5
-161.70525813567042,22.532313719119472,3.4809796E-5
-157.47695546990775,23.07331362409895,4.2419848E-5
-161.53483754482446,22.268442376777916,3.433938E-5
-158.16766906513823,23.351914200810942,4.3022774E-5
-158.3892207709194,21.35314124520602,1.1555859E-5
-158.9575831162255,20.280203175777096,2.2833136E-5
-159.23637350804518,23.906889150641398,1.4962845E-4
-158.7142199491708,22.954732101169437,3.3756575E-4
-159.63668911956756,23.78232610745791,1.0633352E-4
-159.96223151881952,20.20953084486849,1.7121167E-5
-159.22280660021073,20.409069994239864,8.078986E-6
-158.58741885532822,22.20558173608762,2.1153857E-4
-158.54016194757952,22.253625810227224,3.2009347E-4
-159.99675336667616,22.387871439593866,2.5147642E-4
-158.2553526048033,21.050445058056617,9.277107E-6
-158.38903633843776,22.370687013288013,2.3479776E-4
-160.25970340352137,23.35424392379781,1.14510345E-4
-158.19547132595255,21.17701365957331,9.083595E-6
-161.19417847836746,21.188469763659786,1.39282665E-5
-158.608609812293,23.213270652785976,1.421728E-4
-159.47399558908478,20.572871391850803,1.1276901E-5
-158.93824879389072,20.29918119476326,1.19130145E-5
-161.72655946269202,21.80596284833586,1.0685719E-5
-157.53314131961386,22.758844396615352,6.5958615E-5
-161.0080971806747,20.69622101933277,1.5593236E-5
-159.61869072125856,23.08145481455153,9.80376E-5
-158.29637876614353,23.431094196727265,4.41673E-5
-158.95701474661197,23.71490352624689,7.5101365E-5
-159.80051247332497,20.461194061382766,1.5055229E-5
-158.2233191253613,20.384796977339935,1.3534689E-5
-159.61917673802756,24.246187761471035,7.281169E-5
-158.6799194554087,22.973062643309706,2.0478433E-4
-160.66019919439353,20.383822159545677,1.5634225E-5
-158.15212883722506,20.812682690399754,1.3120757E-5
-158.16864522207806,21.876924311236028,1.9622892E-5
-159.46858568481528,23.205327661211676,1.6220464E-4
-159.12371957648674,22.465115645254375,2.1321248E-4
-159.0920055270393,23.505814362778548,1.1081099E-4
-160.17063061072434,20.22906162724454,8.471101E-6
-158.85602953774352,21.20310447566147,4.6020377E-5
-158.15704244697602,21.60428974910944,7.719572E-6
-158.26615783101627,21.104650691670347,9.729813E-6
-158.32470681604525,23.132096051020547,9.525585E-5
-160.25365418632597,22.570106044153782,7.335031E-5
-158.29563510554178,22.40827725931132,1.4745528E-4
-158.32271566479807,21.030318400884365,9.85809E-6
-157.94735999295506,23.462145205700605,4.556258E-5
-160.75100179729924,22.885363554306654,2.8661825E-5
-157.5034964439593,22.95877889488661,4.9678947E-5
-160.78071128186207,22.21004009670404,3.668763E-5
-157.7000515233043,20.88982399663888,1.7193836E-6
-158.8635270598369,21.313910193496227,5.3318516E-5
-157.06531788728088,21.87493837862478,3.1920463E-5
-157.38084093015146,22.798088191721387,4.2315758E-5
-157.16039741404467,22.979666745987558,3.364477E-5
-158.65617943538905,23.140131539438773,2.236021E-4
-161.22732071225678,23.131471723333135,1.0925932E-5
-157.33315829207177,21.592504489807336,2.103042E-5
-158.48838066936742,21.951578676393506,3.505218E-5
-159.82710922457778,20.289483551966573,1.4309761E-5
-158.9985807224212,21.949938834636026,5.5064735E-5
-158.28687151121338,23.05751883309301,7.5765434E-5
-160.44505815938408,20.552419642190134,1.8416638E-5
-158.03466339009148,22.099840103151518,2.8553328E-5
-157.7378615117688,23.381857246642095,5.7559653E-5
-160.87784376057363,23.979909389673296,1.0803037E-4
-160.4901059101678,21.01541606800725,4.470412E-5
-158.59899886392895,24.116433030632745,3.5717498E-5
-157.95296914241482,23.03782214558357,4.466785E-5
-160.1226472685084,22.32480422191107,1.1764114E-4
-159.04742681740328,22.02257248717995,1.6949463E-4
-159.11409445735404,21.97506237556824,5.9429705E-5
-158.60492024784025,21.07629422945751,1.143884E-5
-160.2370781278975,21.693204840923034,1.7181568E-5
-159.97153310804148,20.683754318488063,1.350576E-5
-157.70914996425154,23.293728887567873,4.9160502E-5
-158.26963485742448,23.82857727789289,3.93114E-5
-160.84804310152444,21.684153808710047,8.930193E-6
-160.13553137030718,22.152181261331936,2.968577E-5
-160.49230221155815,20.76744584717072,3.1621898E-5
-160.5963770975795,21.070206633487455,2.1339363E-5
-159.04061579641458,21.804158002739843,1.3241271E-4
-160.72268183763035,20.947554232416362,2.8164792E-5
-160.17192415105578,23.009494291254924,1.4464717E-4
-161.495177154363,21.25127331703478,8.669008E-6
-159.22205464136073,21.553301506691064,5.163444E-5
-159.40657791834064,23.45626959449217,1.8470928E-4
-159.23093643316366,23.19550666310372,1.0443827E-4
-157.91878499523764,21.804389736368524,9.615365E-6
-160.0009236625177,20.346268737096633,8.134944E-6
-160.4611700303572,22.161832108984814,2.9316307E-5
-159.46055340996068,24.17113302075746,5.089757E-5
-160.91471924326538,21.930523224790644,1.699062E-5
-159.35087146134364,21.827631597645546,3.623919E-5
-157.79276303644886,23.124737529518534,5.048386E-5
-160.01768485911438,21.697179790081393,2.0342472E-5
-158.19080227407707,21.821973145416756,1.5084486E-5
-159.25809502726767,20.013364963991723,8.082622E-6
-157.44555719117346,21.644993429557278,2.7310989E-5
-158.34696353649224,21.288673883486275,1.9632906E-5
-159.17213609844498,23.075505454281377,1.9523891E-4
-157.4129544731504,22.798046799038712,4.4487282E-5
-159.77819273539922,20.19057052268467,1.7872386E-5
-160.08798869415068,22.811066126327447,3.069925E-4
-158.18429905882525,23.90289191752515,3.580992E-5
-157.87643249311816,22.99196171353782,4.1732175E-5
-158.38236550304475,22.62871861999032,1.7099203E-4
-157.89159077346594,23.61516194159663,3.8459384E-5
-158.22236512877038,23.26229454165137,7.181571E-5
-159.8360014428724,20.75886676436571,3.206318E-5
-157.68564118353078,20.900880890801474,1.9315831E-7
-157.99180897927474,23.782838841254158,3.222459E-5
-157.63727314928832,22.446960798284156,1.1115569E-4
-160.6359745443741,21.08655640768015,1.275438E-5
-158.11857480332554,21.261495657812624,6.2295658E-6
-160.127350523258,23.739392874081727,6.635349E-5
-158.44048212473595,20.479897029384347,2.0470145E-5
-159.8112302805122,23.301390832264392,8.712916E-5
-158.1510899591725,21.780493288738395,1.1669354E-5
-158.8005976934904,21.124571812214008,4.4092863E-5
-158.6156275893931,24.025533857631018,1.0304141E-4
-158.85916391695585,20.958143126307434,1.4254238E-5
-159.4696544924797,22.83947969602591,7.1836825E-5
-160.4163651297097,22.994812142905555,4.791267E-5
